"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0897859892951696,1.26732108218907,1.21502069836001,-0.315993777941479,0.874440065556499,-1.99534508530138,1.3622690337536,-2.07838556840584,0.361512313328701,-1.68418079775929,-1.42106467139947,0.0946186122256499,-2.97718668601918,-2.32219974301867,1.33340778782463
"2",0.00505000522351089,1.27523541409534,1.21572788722915,-0.309544047677373,0.885532203844238,-2.00281216442653,1.45774358177972,-2.03075257862849,0.388841747793025,-1.67460385172509,-1.44061054072281,0.0577625553745692,-2.95244624782873,-2.21140297000016,1.16975463622454
"3",0.0723503672315772,1.26343053164366,1.16869110883414,-0.285459628867007,0.878016114814739,-1.96422224882482,1.5568617996207,-2.13947589990882,0.367889498627323,-1.67346390767925,-1.46575468124342,-0.00915068542886209,-2.81682813479077,-2.30665523949816,1.15076922584849
"4",-0.0332420946717765,1.27226025155352,1.19985501166927,-0.294070148911272,0.903518525366003,-1.97107352915146,1.35245707800804,-2.02725475775157,0.372374615313145,-1.72900128304043,-1.37671077084483,-0.0363566023945028,-3.10786363791038,-2.36369886868263,1.16841546425697
"5",0.0653062727219879,1.29174509757199,1.1909670972294,-0.293310011558374,0.906417979176388,-1.98589814374857,1.58217995353526,-2.08870933022844,0.343478292716231,-1.62045344245211,-1.43674332965212,0.160357361162445,-3.00243445107465,-2.18023366366161,1.08215277591656
"6",0.0157437881343016,1.2685352479661,1.20451984403134,-0.308824134705175,0.894355646017539,-1.99366479986055,1.45677507320211,-2.22622496810192,0.354204553046206,-1.718828509961,-1.47976128084456,0.167607165734789,-3.27070203806565,-2.232982869079,1.30227202739861
"7",-0.0781067015034114,1.28319315059509,1.22224336923054,-0.308887536914196,0.903250741999297,-1.99702943478512,1.42549119877898,-2.09764604346352,0.33718140188745,-1.64047474852806,-1.41271299747473,0.0431833514175181,-2.91174810221001,-2.28367051833145,1.07980030221532
"8",-0.0786748094801009,1.28341824974395,1.2120451513817,-0.290354647608158,0.89156559004894,-1.97564144913357,1.46338995382666,-2.12940769512104,0.34214385815906,-1.68031315097234,-1.45598775334323,0.057842068498069,-3.30027938442468,-2.20876446658079,1.19142592262882
"9",0.00921525118367916,1.29788753702828,1.19165238004967,-0.311523774089256,0.876761355460208,-1.99296423286213,1.37307009513574,-2.17022886521393,0.381753251053972,-1.65541294238551,-1.3701846230601,-0.111924092299497,-2.74259595926511,-2.23500154404953,1.10112374302976
"10",0.0994085485368637,1.26931951179212,1.17621387920183,-0.317258208288083,0.889845803001635,-2.0212523815251,1.34651831236738,-2.20044588820112,0.345776555126515,-1.65577975010994,-1.41175414700357,-0.0872025742537265,-3.2220425249866,-2.17889573847902,1.08674867247767
"11",0.107757103450681,1.28385527209554,1.18975395035162,-0.289780554051226,0.903385546346836,-1.9851485709599,1.49387148013875,-2.09860427334402,0.36317886047404,-1.70001412951218,-1.40828622539438,0.0705395624543146,-2.89517476477103,-2.31566552421933,1.14274534779262
"12",-0.0352503508225478,1.2796867655893,1.19959304405233,-0.292158482554111,0.889170748902076,-1.97403122762134,1.4318804075799,-2.12152782379467,0.366082779216695,-1.69250050294465,-1.40665262357479,-0.0187853359481619,-2.90345576941464,-2.38403641086642,1.2132614164671
"13",-0.048779601190106,1.31223368280167,1.17782681895856,-0.28543489364318,0.888809608114266,-1.99643100783808,1.47329124805077,-2.2359615147331,0.380224234378095,-1.67966382698823,-1.4223149734605,-0.00236581793543169,-3.15267714024508,-2.31337075706964,1.137476039976
"14",0.0721516440601588,1.24708672312937,1.18335768167101,-0.311628004953144,0.884301441748781,-1.96735083972602,1.42003414532472,-2.1412932561768,0.406301676327492,-1.695159299016,-1.38705290415667,-0.151502359670622,-3.29082978737828,-2.11453431523012,1.23423161679631
"15",0.037421312499074,1.26343992755234,1.20166185042972,-0.292705714874668,0.877582022990309,-1.99016335639378,1.52727019656807,-2.13460126616929,0.364118216573597,-1.62119335653428,-1.44370487614558,-0.0712144510563281,-2.87867000462873,-2.29593278450059,1.15659117868307
"16",0.11835339282916,1.27587924891508,1.202999816717,-0.289302552913632,0.879751627637237,-1.96380648272689,1.47626006441623,-2.19727490010013,0.384293769853865,-1.70868933054641,-1.33847792198443,-0.00475185551344605,-2.86949947618648,-2.23287521481165,0.992742522162181
"17",-0.0218091855988174,1.28990015498982,1.19136117245735,-0.31700070878288,0.882611542170913,-2.03983164373984,1.23539211549184,-2.0783071859317,0.325712767319904,-1.68884901696283,-1.43770753656648,-0.101752953786799,-3.00595474500101,-2.41172017918909,1.19581762842848
"18",0.0311184214233413,1.2807634264899,1.19909617623832,-0.283960126157282,0.885402592443084,-2.00303645380434,1.56213530854366,-1.95834853134215,0.403058970222286,-1.71902374347628,-1.50077344231299,-0.11484745075818,-3.04883618276419,-2.3300573471973,0.994768675499457
"19",0.010072478200553,1.29348376368724,1.20440862526079,-0.283618661687276,0.871205048445269,-2.02271566177376,1.5070039793346,-2.11275514787047,0.396892519243516,-1.64336209134826,-1.42015688811815,0.151073196606861,-3.20914186097961,-2.31028206279087,1.15188153087641
"20",0.0652683089772156,1.3028052676903,1.2168370165375,-0.283794126921887,0.916899000178573,-2.00190416302005,1.46540185173247,-2.13223788253783,0.343789398751177,-1.63863310760315,-1.40635235194974,0.105943543000454,-3.0658428410313,-1.94928479085073,1.13266862270795
"21",0.0485763833625576,1.24012971354235,1.18625984828962,-0.315916796225828,0.868197955222912,-2.00036603275529,1.44297224097489,-2.10468577632792,0.402582331695897,-1.6688943393619,-1.39850870769492,0.10765335153622,-2.8913573827973,-2.28262793952274,1.05621999252622
"22",0.0700530802972203,1.29908662700218,1.17885673911795,-0.287391382311254,0.891212033192257,-2.02249266000442,1.5210595552914,-2.08850069416032,0.339372510887972,-1.64121443216605,-1.36744002759907,0.17678950999059,-3.16372741319412,-2.5054433437725,1.27064638119982
"23",0.032910748040256,1.30742714118748,1.22035300686984,-0.304105346969203,0.858283744892722,-2.02011698530586,1.38788579618313,-2.11887412667845,0.371116536565284,-1.63867070182287,-1.35330880651993,0.0238806099746935,-3.19490960187957,-2.18676821138604,1.1977352163424
"24",0.0454680754215677,1.26986086469829,1.2053197700733,-0.310935430821988,0.887780927172262,-1.97420013663998,1.43532162572007,-2.01036912516965,0.348459153671897,-1.67841166270118,-1.41081847741754,0.103661651657817,-2.89986965169257,-2.37594263645547,1.11720716952282
"25",-0.0202402612699952,1.2875983263109,1.1972782960341,-0.317895451104692,0.908003389389001,-1.9950605963332,1.47340245718226,-2.17619544335129,0.358926862803603,-1.62725224916203,-1.44396400457671,0.029143170492874,-3.11024138810209,-2.11421561820716,1.10889641271637
"26",-0.00914926805327143,1.27438420610115,1.21302062090945,-0.286084327606914,0.899219142196118,-2.03156360159472,1.49998058806779,-2.20305171329811,0.374445000311358,-1.65863668345607,-1.44709921927583,-0.12847874444441,-3.00000094327181,-2.38194482264735,0.97775576346574
"27",-0.0110102289880539,1.281331211184,1.20217923207658,-0.32235670746648,0.88695807445513,-2.02503324344523,1.4658508811299,-2.20226748984946,0.381251818109772,-1.61948050788053,-1.41437481463031,-0.112235902589316,-2.93571495396634,-2.29199751457416,1.07617514411444
"28",-0.0384086445707881,1.29685665417545,1.19536499010233,-0.280411693692348,0.88475579914698,-2.02994737041439,1.4599062423034,-2.08518704515389,0.37681621576895,-1.67046497143386,-1.38186102583885,0.150604248548879,-2.99800402269207,-2.21751847875983,1.1332487184377
"29",0.0484396246039068,1.28432534382307,1.1955072052802,-0.292011101615507,0.881006240870614,-2.00708465578336,1.56728223748588,-2.09538340686462,0.363057586830984,-1.68492810697647,-1.40737724139405,0.00318901196596427,-2.83831154999887,-2.13370373682878,1.18940896243299
"30",-0.00244342308974085,1.27036450224988,1.19287635739654,-0.288368549818307,0.872586509310956,-2.00796383860526,1.41574924434034,-2.15459261709719,0.391631169594237,-1.6593683192814,-1.37244057367939,0.059820532484366,-3.13566248559421,-2.44236115874203,1.1986176832512
