"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",-0.715927296011284,1.78922912000979,0.721491495395805,0.236943787299911,-0.133831060517384,-2.682115626937,1.65088017972043,-2.76552643653928,0.206254394398363,-1.32902310721481,-0.699325955137284,-1.2120131123282,-1.82178900848061,-3.88842914699931,0.577509763267155
"2",-0.804584638641681,1.81298228398582,0.834128136778578,0.238193653161939,-0.125382316495374,-2.29641487775989,1.69264337992432,-2.35779486113269,0.292999107314337,-1.08949538805702,-0.607380066194598,-1.16914652493846,-1.28502109594225,-2.90297530505494,0.669843037919096
"3",-1.10470099400645,1.78910196596042,0.811952263818737,0.185150707974109,-0.123933236184058,-2.36573298889026,1.61153819829722,-2.41385382350205,0.340060191302829,-1.14120416110598,-0.451517056104841,-0.921024940754287,-1.86199765095237,-2.81391179898496,0.546028697794818
"4",-0.852688285709436,1.83214837405631,0.779685316971666,0.180502136333818,-0.138666335215131,-2.36292699444446,1.93329949873477,-2.29020862859846,0.148814059584122,-1.19543986732496,-0.647688692939446,-1.17959737388316,-1.37650140894674,-3.07453768511409,0.637345163329056
"5",-0.632219094754269,1.76757322991574,0.770521468109386,0.234478915746898,-0.156054118967141,-2.83230910114114,1.93035663911823,-2.68990494091882,0.364755873508143,-1.40504946622521,-0.6843421123144,-1.04447708940104,-1.57903663730133,-3.93042769355606,0.685297087305502
"6",-0.977736736055873,1.80647925256689,0.848658522317116,0.22308243286085,-0.111573814755364,-2.44932648732349,1.59629253401882,-2.55143397590749,0.230055155118109,-1.26026868002067,-0.458236356069678,-1.28430373073798,-1.63822179508538,-3.21617784923949,0.221673165648079
"7",-0.570016395126266,1.83073464702757,0.750908269406028,0.267819110559434,-0.061790729423858,-2.4450650919574,1.70675861594866,-2.27779339286486,0.206487110240751,-1.28387670811706,-0.49722711325132,-1.12901748535082,-1.33866980823523,-3.04985882454911,0.230674761952364
"8",-0.995225753765071,1.79163442394546,0.751823386856184,0.300922751465741,-0.157554725636834,-2.63209710051877,1.62319480150591,-2.61620544854076,0.228024591106896,-1.22679373589514,-0.530661231967526,-1.13133277088944,-1.37738232600356,-3.5649595900326,0.290423128937335
"9",-1.06761152041222,1.8156766080756,0.782578866948665,0.212840871677548,-0.149172523033243,-2.35859872754661,1.70920794526293,-2.3962501852647,0.26321251563276,-1.15757960740087,-0.590978526252946,-1.04463679614315,-1.96023678979755,-2.6490878475701,0.323491118664566
"10",-0.741728014091892,1.82450601033624,0.798930152974977,0.15926095753134,-0.0937141654378337,-2.62559576679455,1.60259295761853,-2.70557552414398,0.332674760075622,-1.59023961048696,-0.639223233403429,-0.820204452953996,-1.69258127491151,-3.31939414450157,0.38344336534749
"11",-0.591170934619805,1.79491547251557,0.758290309525953,0.170119261309558,-0.138882997966356,-2.31507696641566,1.66770892120612,-2.54881528381213,0.241762553418001,-1.26837743626822,-0.678718560937246,-0.748987084808024,-2.19853163374861,-3.0568777553946,0.832401822848855
"12",-1.19726722884183,1.80366475016812,0.822148010890409,0.183636152920628,-0.167599501679554,-2.55826701072119,1.7227520578246,-2.55828761057835,0.224960394977394,-1.43316774342702,-0.763224215498833,-1.29439477360713,-1.37879258283103,-2.8071549106518,0.373750360168735
"13",-0.902413938790818,1.79123717670149,0.775149433746059,0.168724155711779,-0.134720851501647,-2.55326316371631,1.92384636813118,-2.52959678622815,0.263641116743219,-1.26823867553043,-0.461102597016298,-0.968419197310033,-1.62911238956307,-3.33515303758659,0.92205135504627
"14",-0.774876607562202,1.80934595040511,0.802807783528516,0.237594190948568,-0.13880582485977,-2.51992938041451,1.81412192373224,-2.44643113125658,0.24288902019462,-1.22265668854091,-0.432743247321781,-1.24102501613375,-1.88036998797182,-3.24507475815567,0.928899426347887
"15",-0.837082400712733,1.73233357354233,0.745537196556322,0.170547941000732,-0.196762646172263,-2.62093683286389,1.6350722902603,-2.53960129551808,0.24304780060966,-1.18482527785017,-0.456122822301863,-1.30944380317758,-1.76269705252572,-3.13945176702785,0.150620830072176
"16",-0.535047885707159,1.74786539430917,0.802980280241224,0.307133268825265,-0.177931370142922,-2.66140225294596,1.59317487127972,-2.74064864306295,0.185421853240306,-1.28380387300971,-0.548157908703171,-1.00961201282288,-1.60775146645998,-3.00727221967547,0.313631074206964
"17",-0.745701090857091,1.88811379063823,0.716570611012351,0.167628925850296,-0.10764326008997,-2.55542218767734,1.63997009613723,-2.63010121301312,0.279889213852258,-1.27844959961392,-0.569737003938231,-1.0866526177978,-1.56386897183937,-3.36050447039585,0.749914667900055
"18",-0.866457605084817,1.79325449137513,0.735159649880075,0.240818124491823,-0.179201067455228,-2.52772202093165,1.69313776621937,-2.55220029627731,0.167553881609587,-1.27137141694998,-0.469741915014156,-1.21512536030846,-1.31132977099684,-3.25740861812619,2.24036946782846
"19",-0.573367105021212,1.81953985973526,0.788276707224514,0.240735453365083,-0.0978178460471214,-2.64823955735576,1.75399097609907,-2.57628592328011,0.187874869662162,-1.24025822136903,-0.529507455333395,-0.900288234526682,-2.66127274761335,-3.31570246253301,0.434645275321405
"20",-0.784701103240572,1.83059097081237,0.804946333457428,0.267518779210878,-0.0790436827783055,-2.28442718624812,1.53838264033798,-2.42702880155843,0.210588226347025,-1.18167918755208,-0.581809370643988,-0.665647576268908,-2.42341746127699,-3.00475659265474,0.660547583417509
"21",-1.17632452870663,1.82462668569181,0.75092091521461,0.153229780660905,-0.169421081476539,-2.68559222621128,1.70932035121671,-2.64771966716171,0.28294860206146,-1.36913061405761,-0.52919363834901,-0.879719483070542,-1.60544415320507,-3.83613793386827,0.393876457475591
"22",-1.05398555351801,1.78991491865079,0.721962724330683,0.206085276014479,-0.132781741784626,-2.61013469918153,1.58647718401855,-2.59530867634404,0.235509315241998,-1.35412997581917,-0.588358281865634,-1.08865862710165,-1.91070478540091,-3.15937460432119,0.344881643963512
"23",-0.755913012503625,1.80552334761153,0.744732314391876,0.276989901950281,-0.1515453744993,-2.68857741003658,1.69368755506539,-2.84507467458465,0.336685239176104,-1.440768656347,-0.650426259062475,-0.931178733766555,-1.7924320723374,-3.20170806979608,0.311605216832434
"24",-0.615248052378543,1.81928911805908,0.746293290823637,0.200816431144589,-0.14008487621452,-2.37470832649419,1.82289562268998,-2.37509624453913,0.222129004871662,-1.17749681537067,-0.558291973036245,-0.884936145732689,-1.31724310471222,-2.87259197871746,0.483429538784906
"25",-0.982147562729975,1.83478236744038,0.773135894602868,0.0777576325428075,-0.123130832382314,-2.38962157556946,1.60051662160417,-2.38828532819749,0.270162399746514,-1.21087949265868,-0.542289045032657,-1.25257192383952,-1.43150290529605,-2.5812462091771,-0.0138531235392106
"26",-1.15641761847446,1.81218225269207,0.766354069540494,0.168204411494568,-0.149093119629111,-2.72588016694668,1.59253838304016,-2.74793538234946,0.246122629618587,-1.21212253011226,-0.399994985165836,-0.787295756602247,-1.68437557959455,-3.20026653962701,0.287362457245133
"27",-0.981274132503219,1.77808811774998,0.786370645389322,0.173452845649616,-0.155993794823416,-2.57003973915502,1.74501733544779,-2.55858615905115,0.276719623078187,-1.29690568046357,-0.511532401573014,-0.979274840451606,-1.27899330308695,-3.06554879438949,0.0955192822224822
"28",-0.959383531395031,1.82033218329302,0.775708813144091,0.341068621315687,-0.14404573913932,-2.47873391230962,1.76365677720639,-2.4998060134477,0.284166221668654,-1.26017682539579,-0.711182756482352,-0.974642379277674,-1.7384869824728,-3.06674120538586,1.00515682364854
"29",-1.05482424407046,1.86198992293541,0.79950827386113,0.145123369603278,-0.190043734895202,-2.31377662350631,1.60209077228011,-2.33947091707897,0.254166572741171,-1.23888681979021,-0.371761126071077,-1.21916668476809,-1.43749643057827,-2.8944752685945,0.0409338408948027
