"","iteration","mean_GRWR"
"1","1",-0.0537380200845814
"2","10",0.845427828098638
"3","100",0.839947445317956
"4","1000",0.847879716160187
"5","1001",0.836338961852766
"6","1002",0.830617449752568
"7","1003",0.875532198940449
"8","1004",0.850914476615917
"9","1005",0.866996758968499
"10","1006",0.829786799858381
"11","1007",0.828144897728363
"12","1008",0.845372210317602
"13","1009",0.836583693680514
"14","101",0.871053680801697
"15","1010",0.852820650161857
"16","1011",0.827315749533302
"17","1012",0.835295168398133
"18","1013",0.83975914588633
"19","1014",0.813114579149854
"20","1015",0.841532249409652
"21","1016",0.858090321119405
"22","1017",0.811012420238939
"23","1018",0.846876464835465
"24","1019",0.848282876305809
"25","102",0.873943177664782
"26","1020",0.842225183995554
"27","1021",0.855622928091834
"28","1022",0.845624527123451
"29","1023",0.853831182963588
"30","1024",0.845411385683463
"31","1025",0.835503153152461
"32","1026",0.836466885943877
"33","1027",0.856110210935793
"34","1028",0.868767720384357
"35","1029",0.837742259214426
"36","103",0.843910103960627
"37","1030",0.865974063157576
"38","1031",0.834070369581453
"39","1032",0.848376975642313
"40","1033",0.850686188126557
"41","1034",0.853049254784802
"42","1035",0.847181663703289
"43","1036",0.83585419329899
"44","1037",0.851250288187506
"45","1038",0.874106177638694
"46","1039",0.844180575575477
"47","104",0.839847190051855
"48","1040",0.848822579242174
"49","1041",0.847943774590048
"50","1042",0.845173403568133
"51","1043",0.853120175023111
"52","1044",0.838618345845003
"53","1045",0.838452553984493
"54","1046",0.849488645426977
"55","1047",0.829166022418557
"56","1048",0.836798546718168
"57","1049",0.862982098664414
"58","105",0.840635446079192
"59","1050",0.849706689162069
"60","1051",0.850864086588263
"61","1052",0.833466279154317
"62","1053",0.805169462707191
"63","1054",0.85003988901162
"64","1055",0.863151510072193
"65","1056",0.846087727898154
"66","1057",0.86661580939256
"67","1058",0.858773238868457
"68","1059",0.854301106203383
"69","106",0.866205156841837
"70","1060",0.879801424753734
"71","1061",0.864111459415533
"72","1062",0.852729956160769
"73","1063",0.833554140765396
"74","1064",0.858273321943074
"75","1065",0.840007609844539
"76","1066",0.860172771848386
"77","1067",0.844917550177708
"78","1068",0.845055159936665
"79","1069",0.853007458660117
"80","107",0.844646574792207
"81","1070",0.840903099143453
"82","1071",0.83780823897175
"83","1072",0.861025885087979
"84","1073",0.836821695917922
"85","1074",0.85708207237931
"86","1075",0.853239079308186
"87","1076",0.831738245654893
"88","1077",0.834817736463852
"89","1078",0.853905788750485
"90","1079",0.857960199122279
"91","108",0.862926943372478
"92","1080",0.846899695867486
"93","1081",0.829993318874079
"94","1082",0.853561512770864
"95","1083",0.840801541684344
"96","1084",0.831002309071234
"97","1085",0.859109893297984
"98","1086",0.878607261667939
"99","1087",0.845408347975722
"100","1088",0.841624438376976
"101","1089",0.827053212093981
"102","109",0.848849092649973
"103","1090",0.840014029696448
"104","1091",0.832649203458511
"105","1092",0.819068034536396
"106","1093",0.862213890875389
"107","1094",0.833202606979174
"108","1095",0.834161320124393
"109","1096",0.831786845740257
"110","1097",0.84245082209992
"111","1098",0.851504070347551
"112","1099",0.853624109831489
"113","11",0.858484725027503
"114","110",0.851708133361304
"115","1100",0.835023336812036
"116","1101",0.876821709582465
"117","1102",0.885370002730081
"118","1103",0.846472812850175
"119","1104",0.869982102495136
"120","1105",0.830585926728683
"121","1106",0.842765051132775
"122","1107",0.842086043018436
"123","1108",0.848031167644888
"124","1109",0.839055653947448
"125","111",0.849916093240123
"126","1110",0.849591206452851
"127","1111",0.827037508641874
"128","1112",0.858262032597996
"129","1113",0.886180411840173
"130","1114",0.844706294788056
"131","1115",0.849778122025032
"132","1116",0.831347224781318
"133","1117",0.829689969659137
"134","1118",0.86975132862689
"135","1119",0.85531343364961
"136","112",0.838610790883965
"137","1120",0.847634520869657
"138","1121",0.855603829082288
"139","1122",0.841784621328403
"140","1123",0.844454334814845
"141","1124",0.830954261073867
"142","1125",0.870280683782323
"143","1126",0.837612195195822
"144","1127",0.851144996021093
"145","1128",0.828881360235018
"146","1129",0.844513026013887
"147","113",0.859930641256133
"148","1130",0.831221083184503
"149","1131",0.848442039400174
"150","1132",0.841416893328505
"151","1133",0.826505547357137
"152","1134",0.831820528945063
"153","1135",0.852801396878818
"154","1136",0.850034133174096
"155","1137",0.841835280511905
"156","1138",0.844981906985652
"157","1139",0.852944224197747
"158","114",0.865605819498128
"159","1140",0.869358647875739
"160","1141",0.857985720292099
"161","1142",0.856304505931594
"162","1143",0.881676414587373
"163","1144",0.832602373792777
"164","1145",0.823023265306396
"165","1146",0.839467379798632
"166","1147",0.86073018189326
"167","1148",0.856949517967926
"168","1149",0.864650380729041
"169","115",0.86451470046444
"170","1150",0.860136519067322
"171","1151",0.8348717627861
"172","1152",0.875869162236348
"173","1153",0.858481823081587
"174","1154",0.84468272062275
"175","1155",0.848581071611777
"176","1156",0.858141421268538
"177","1157",0.855417454621551
"178","1158",0.846543881568518
"179","1159",0.8310653938274
"180","116",0.848979751635149
"181","1160",0.834316197422997
"182","1161",0.846464997239354
"183","1162",0.829999111151186
"184","1163",0.836893999706854
"185","1164",0.842675699401864
"186","1165",0.854522192186664
"187","1166",0.830404683656649
"188","1167",0.844703814744991
"189","1168",0.841190466010198
"190","1169",0.846461404210387
"191","117",0.844244283243156
"192","1170",0.832802452217496
"193","1171",0.86916367931313
"194","1172",0.850829757265519
"195","1173",0.872418606690103
"196","1174",0.837001084939238
"197","1175",0.860703890697241
"198","1176",0.860582661336464
"199","1177",0.855630619390156
"200","1178",0.874987669721745
"201","1179",0.848469904561784
"202","118",0.870865601274051
"203","1180",0.8565070443908
"204","1181",0.834895582001466
"205","1182",0.857397302066282
"206","1183",0.823066405921785
"207","1184",0.847081413409713
"208","1185",0.814658846974814
"209","1186",0.833101051837218
"210","1187",0.842162289334733
"211","1188",0.845050708393221
"212","1189",0.845976440574532
"213","119",0.833880332514083
"214","1190",0.847563140416986
"215","1191",0.842057587855456
"216","1192",0.855329508532569
"217","1193",0.856009215287099
"218","1194",0.860394525369066
"219","1195",0.846849327088201
"220","1196",0.835574967234174
"221","1197",0.852651439191457
"222","1198",0.84172553524306
"223","1199",0.859838995035673
"224","12",0.848166076853564
"225","120",0.864093700887512
"226","1200",0.822169976467171
"227","1201",0.847406171057525
"228","1202",0.844842317683878
"229","1203",0.827382901164018
"230","1204",0.838119019706306
"231","1205",0.865673888460723
"232","1206",0.858509343057278
"233","1207",0.853129926545981
"234","1208",0.847722607230315
"235","1209",0.840871728119106
"236","121",0.856763391653123
"237","1210",0.847019520710818
"238","1211",0.868107977745947
"239","1212",0.852141243913277
"240","1213",0.845627160779068
"241","1214",0.833797173502698
"242","1215",0.821851118215312
"243","1216",0.857351272762682
"244","1217",0.831475648354704
"245","1218",0.860540184569117
"246","1219",0.844132719992021
"247","122",0.849344051913233
"248","1220",0.851209509524109
"249","1221",0.864196261783209
"250","1222",0.838640803349987
"251","1223",0.859464242565346
"252","1224",0.8395847226023
"253","1225",0.853392390170161
"254","1226",0.839129458684559
"255","1227",0.852088078643835
"256","1228",0.849122106491529
"257","1229",0.86484856422856
"258","123",0.839121337184532
"259","1230",0.861147743299745
"260","1231",0.849825632787911
"261","1232",0.860973447227825
"262","1233",0.85669963669742
"263","1234",0.860289203205321
"264","1235",0.861155067059225
"265","1236",0.829367151698068
"266","1237",0.829211579991942
"267","1238",0.857265613436107
"268","1239",0.86487038378912
"269","124",0.852463584670989
"270","1240",0.830236689038885
"271","1241",0.834532141913563
"272","1242",0.840993979049117
"273","1243",0.835436531719025
"274","1244",0.831974676218712
"275","1245",0.858983464130955
"276","1246",0.853450934856358
"277","1247",0.845909847907241
"278","1248",0.847221967752938
"279","1249",0.855598251243043
"280","125",0.859571630145644
"281","1250",0.851933584497017
"282","1251",0.849513705652223
"283","1252",0.828555691738466
"284","1253",0.855548816492078
"285","1254",0.804013918028509
"286","1255",0.849006649518706
"287","1256",0.857445994084505
"288","1257",0.815534247139765
"289","1258",0.846108012945284
"290","1259",0.837469487912227
"291","126",0.870105455316004
"292","1260",0.824360593134705
"293","1261",0.849181957559602
"294","1262",0.842187389343694
"295","1263",0.842586216142537
"296","1264",0.847060651734364
"297","1265",0.847246033451574
"298","1266",0.81834235251907
"299","1267",0.855554828945147
"300","1268",0.835181214055186
"301","1269",0.838919543277692
"302","127",0.838718928453692
"303","1270",0.860483377960379
"304","1271",0.857087395660202
"305","1272",0.836987106132003
"306","1273",0.841067114202448
"307","1274",0.856016732336188
"308","1275",0.837315857392535
"309","1276",0.850130509337967
"310","1277",0.866381312797211
"311","1278",0.837710534030352
"312","1279",0.849789581378192
"313","128",0.844648651565593
"314","1280",0.848538121779117
"315","1281",0.852222716605257
"316","1282",0.847035688030995
"317","1283",0.855115521023331
"318","1284",0.844982773627722
"319","1285",0.849001186271088
"320","1286",0.862425684843656
"321","1287",0.834453329089173
"322","1288",0.848404733763101
"323","1289",0.855157738667617
"324","129",0.858610857816839
"325","1290",0.855936860337754
"326","1291",0.838079591219708
"327","1292",0.854671847850598
"328","1293",0.859702567620298
"329","1294",0.833644147728783
"330","1295",0.880229206417321
"331","1296",0.84466464463768
"332","1297",0.866435051482312
"333","1298",0.853533290190081
"334","1299",0.852504247092224
"335","13",0.849674693496253
"336","130",0.851848198340453
"337","1300",0.853577837822541
"338","1301",0.848295955140568
"339","1302",0.831707196743518
"340","1303",0.848253809648563
"341","1304",0.843968877841555
"342","1305",0.830978817390117
"343","1306",0.841808182860905
"344","1307",0.834548776926151
"345","1308",0.846821590951046
"346","1309",0.841799960657677
"347","131",0.849068430457422
"348","1310",0.858648542499032
"349","1311",0.837532290886828
"350","1312",0.833103609233137
"351","1313",0.826109478573683
"352","1314",0.847791929616153
"353","1315",0.83078569368935
"354","1316",0.848462258610888
"355","1317",0.817562471743575
"356","1318",0.850086281313366
"357","1319",0.840090033977404
"358","132",0.860902865296334
"359","1320",0.855035835058587
"360","1321",0.843205457508471
"361","1322",0.815030834911971
"362","1323",0.839122417892996
"363","1324",0.863183299716599
"364","1325",0.839456125530741
"365","1326",0.825539080573757
"366","1327",0.84916271728063
"367","1328",0.854666086678788
"368","1329",0.853226228045503
"369","133",0.848538780650687
"370","1330",0.838197872974148
"371","1331",0.851110805127221
"372","1332",0.851098468106982
"373","1333",0.857294295001062
"374","1334",0.848299683994616
"375","1335",0.839842831966417
"376","1336",0.854480249413964
"377","1337",0.857507244836608
"378","1338",0.849537288788497
"379","1339",0.849955557569879
"380","134",0.856672426616475
"381","1340",0.851470609687724
"382","1341",0.831026160200874
"383","1342",0.853291442563674
"384","1343",0.851387630042877
"385","1344",0.850808459492157
"386","1345",0.869181063003442
"387","1346",0.870040652963352
"388","1347",0.838233839982061
"389","1348",0.821179332393106
"390","1349",0.831177543509248
"391","135",0.857043248167601
"392","1350",0.861820573142893
"393","1351",0.843670836149752
"394","1352",0.849448211921921
"395","1353",0.85998106349099
"396","1354",0.860493456430456
"397","1355",0.836778534133353
"398","1356",0.835684290270024
"399","1357",0.844189741729197
"400","1358",0.82533248948326
"401","1359",0.84820253813533
"402","136",0.842624701822534
"403","1360",0.823575971826766
"404","1361",0.87493560875622
"405","1362",0.868889835796761
"406","1363",0.864012202960262
"407","1364",0.839509451785328
"408","1365",0.866227159312353
"409","1366",0.838208558439971
"410","1367",0.840489830601278
"411","1368",0.858000648813874
"412","1369",0.861205435675454
"413","137",0.858709175354678
"414","1370",0.852155026759155
"415","1371",0.843764207491738
"416","1372",0.848947732712111
"417","1373",0.829077210354901
"418","1374",0.824810731696964
"419","1375",0.853845702951257
"420","1376",0.851933288225337
"421","1377",0.81234532180253
"422","1378",0.84121883480971
"423","1379",0.850127104203516
"424","138",0.866391003027153
"425","1380",0.845436322114799
"426","1381",0.852956009616683
"427","1382",0.857279442331092
"428","1383",0.828998705492374
"429","1384",0.843862101549864
"430","1385",0.833793001313527
"431","1386",0.85270424287323
"432","1387",0.845466443330792
"433","1388",0.842364534840501
"434","1389",0.850862239499583
"435","139",0.859659736105896
"436","1390",0.847251235837316
"437","1391",0.866167573002169
"438","1392",0.851224538573445
"439","1393",0.851008056789444
"440","1394",0.816275263883072
"441","1395",0.850446188987048
"442","1396",0.826279310447116
"443","1397",0.826752258292794
"444","1398",0.816287466646122
"445","1399",0.875303095188661
"446","14",0.843252709539495
"447","140",0.846257312920976
"448","1400",0.83142633623185
"449","1401",0.83094622493137
"450","1402",0.87275110886397
"451","1403",0.835708930163203
"452","1404",0.861184684157499
"453","1405",0.855353332597218
"454","1406",0.846107012388932
"455","1407",0.850507899411161
"456","1408",0.853301602743435
"457","1409",0.854368735685255
"458","141",0.845104661728939
"459","1410",0.884886696438528
"460","1411",0.850867145663199
"461","1412",0.857458791142206
"462","1413",0.859446080399593
"463","1414",0.83896045649426
"464","1415",0.865083177359572
"465","1416",0.8360748863317
"466","1417",0.846330964101401
"467","1418",0.849504484175025
"468","1419",0.839540306589045
"469","142",0.849650498990374
"470","1420",0.834694907638248
"471","1421",0.83525985168867
"472","1422",0.831772369064552
"473","1423",0.856474290808196
"474","1424",0.855018025902269
"475","1425",0.855368761551775
"476","1426",0.850688025200148
"477","1427",0.8113755363825
"478","1428",0.84045397074932
"479","1429",0.848640054996171
"480","143",0.861569285312997
"481","1430",0.819519076393877
"482","1431",0.850316041906384
"483","1432",0.826987487316765
"484","1433",0.828236058390553
"485","1434",0.851436019281507
"486","1435",0.825331227892706
"487","1436",0.853227105733312
"488","1437",0.84371557196681
"489","1438",0.882051552060485
"490","1439",0.860945160115638
"491","144",0.835093596156155
"492","1440",0.861117514307371
"493","1441",0.844460467378306
"494","1442",0.851550524407541
"495","1443",0.84530319016304
"496","1444",0.864604496716791
"497","1445",0.843958518371954
"498","1446",0.854469915488484
"499","1447",0.854361166963891
"500","1448",0.860962911379697
"501","1449",0.84047648001389
"502","145",0.834990186060846
"503","1450",0.832246825344813
"504","1451",0.849789190564291
"505","1452",0.861678825789568
"506","1453",0.826717613979289
"507","1454",0.853977413835736
"508","1455",0.857297565257412
"509","1456",0.842575200501201
"510","1457",0.856982424500206
"511","1458",0.866155059911931
"512","1459",0.840366358638937
"513","146",0.855038576997626
"514","1460",0.823549726220037
"515","1461",0.824349979678413
"516","1462",0.856608373293877
"517","1463",0.837821256065065
"518","1464",0.839168037361064
"519","1465",0.84923940227006
"520","1466",0.828541305516407
"521","1467",0.86400713877952
"522","1468",0.831188771487623
"523","1469",0.855952018191429
"524","147",0.85405615667682
"525","1470",0.853852769240975
"526","1471",0.842720118406913
"527","1472",0.840953575556147
"528","1473",0.871110998350514
"529","1474",0.854703340113416
"530","1475",0.863157402220444
"531","1476",0.835245945616696
"532","1477",0.829046480196932
"533","1478",0.827711626174036
